,GEOID,solar_mw,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,State,County Name,FIPS State,FIPS County
1949,360710119001,1,36,071,011900,1,New York,Orange,36,071
1950,360710119004,1,36,071,011900,4,New York,Orange,36,071
1951,360710143011,1,36,071,014301,1,New York,Orange,36,071
1952,360710143021,1,36,071,014302,1,New York,Orange,36,071
1953,360710147002,1,36,071,014700,2,New York,Orange,36,071
1954,360710152022,1,36,071,015202,2,New York,Orange,36,071
1955,360730402001,2,36,073,040200,1,New York,Orleans,36,073
1956,360750202021,1,36,075,020202,1,New York,Oswego,36,075
1957,360750210021,2,36,075,021002,1,New York,Oswego,36,075
1958,360750214011,1,36,075,021401,1,New York,Oswego,36,075
1959,360775914022,1,36,077,591402,2,New York,Otsego,36,077
1960,360830411011,1,36,083,041101,1,New York,Rensselaer,36,083
1961,360830519012,1,36,083,051901,2,New York,Rensselaer,36,083
1962,360830520021,1,36,083,052002,1,New York,Rensselaer,36,083
1963,360830520042,1,36,083,052004,2,New York,Rensselaer,36,083
1964,360850133022,1,36,085,013302,2,New York,Richmond,36,085
1965,360850226022,1,36,085,022602,2,New York,Richmond,36,085
1966,360850291021,1,36,085,029102,1,New York,Richmond,36,085
1967,360870111021,1,36,087,011102,1,New York,Rockland,36,087
1968,360870112004,1,36,087,011200,4,New York,Rockland,36,087
1969,360894909004,1,36,089,490900,4,New York,St Lawrence,36,089
1970,360894913001,2,36,089,491300,1,New York,St Lawrence,36,089
1971,360894927008,1,36,089,492700,8,New York,St Lawrence,36,089
1972,360910606013,1,36,091,060601,3,New York,Saratoga,36,091
1973,360910613012,1,36,091,061301,2,New York,Saratoga,36,091
1974,360910614013,1,36,091,061401,3,New York,Saratoga,36,091
1975,360910624041,1,36,091,062404,1,New York,Saratoga,36,091
1976,360910625052,2,36,091,062505,2,New York,Saratoga,36,091
1977,360910626021,1,36,091,062602,1,New York,Saratoga,36,091
1978,360910626022,3,36,091,062602,2,New York,Saratoga,36,091
1979,360930326022,1,36,093,032602,2,New York,Schenectady,36,093
1980,360930330033,1,36,093,033003,3,New York,Schenectady,36,093
1981,360930331023,1,36,093,033102,3,New York,Schenectady,36,093
1982,360957404001,1,36,095,740400,1,New York,Schoharie,36,095
1983,360979504003,1,36,097,950400,3,New York,Schuyler,36,097
1984,361019611004,1,36,101,961100,4,New York,Steuben,36,101
1985,361019621001,1,36,101,962100,1,New York,Steuben,36,101
1986,361031224082,1,36,103,122408,2,New York,Suffolk,36,103
1987,361031227061,2,36,103,122706,1,New York,Suffolk,36,103
1988,361031347024,2,36,103,134702,4,New York,Suffolk,36,103
1989,361031355001,1,36,103,135500,1,New York,Suffolk,36,103
1990,361031456052,1,36,103,145605,2,New York,Suffolk,36,103
1991,361031458033,1,36,103,145803,3,New York,Suffolk,36,103
1992,361031463002,2,36,103,146300,2,New York,Suffolk,36,103
1993,361031466083,1,36,103,146608,3,New York,Suffolk,36,103
1994,361031584111,1,36,103,158411,1,New York,Suffolk,36,103
1995,361031587104,1,36,103,158710,4,New York,Suffolk,36,103
1996,361031588031,1,36,103,158803,1,New York,Suffolk,36,103
1997,361031594081,2,36,103,159408,1,New York,Suffolk,36,103
1998,361031697061,3,36,103,169706,1,New York,Suffolk,36,103
1999,361031697063,1,36,103,169706,3,New York,Suffolk,36,103
2000,361031702031,1,36,103,170203,1,New York,Suffolk,36,103
2001,361059505002,1,36,105,950500,2,New York,Sullivan,36,105
2002,361059506003,1,36,105,950600,3,New York,Sullivan,36,105
2003,361059508011,1,36,105,950801,1,New York,Sullivan,36,105
2004,361059511003,1,36,105,951100,3,New York,Sullivan,36,105
2005,361059521001,4,36,105,952100,1,New York,Sullivan,36,105
2006,361059521002,2,36,105,952100,2,New York,Sullivan,36,105
2007,361059523001,1,36,105,952300,1,New York,Sullivan,36,105
2008,361070203003,1,36,107,020300,3,New York,Tioga,36,107
2009,361070207012,1,36,107,020701,2,New York,Tioga,36,107
2010,361090010002,1,36,109,001000,2,New York,Tompkins,36,109
2011,361090014002,1,36,109,001400,2,New York,Tompkins,36,109
2012,361090015002,1,36,109,001500,2,New York,Tompkins,36,109
2013,361090017001,2,36,109,001700,1,New York,Tompkins,36,109
2014,361090020001,1,36,109,002000,1,New York,Tompkins,36,109
2015,361090020003,1,36,109,002000,3,New York,Tompkins,36,109
2016,361090023003,1,36,109,002300,3,New York,Tompkins,36,109
2017,361119514001,1,36,111,951400,1,New York,Ulster,36,111
2018,361119515003,1,36,111,951500,3,New York,Ulster,36,111
2019,361119529011,1,36,111,952901,1,New York,Ulster,36,111
2020,361119530002,1,36,111,953000,2,New York,Ulster,36,111
2021,361119547001,1,36,111,954700,1,New York,Ulster,36,111
2022,361119550021,1,36,111,955002,1,New York,Ulster,36,111
2023,361130740003,1,36,113,074000,3,New York,Warren,36,113
2024,361150820011,2,36,115,082001,1,New York,Washington,36,115
2025,361150940001,1,36,115,094000,1,New York,Washington,36,115
2026,361170201041,1,36,117,020104,1,New York,Wayne,36,117
2027,361170203031,1,36,117,020303,1,New York,Wayne,36,117
2028,361170203033,2,36,117,020303,3,New York,Wayne,36,117
2029,361170204011,1,36,117,020401,1,New York,Wayne,36,117
2030,361170204021,1,36,117,020402,1,New York,Wayne,36,117
2031,361170215022,1,36,117,021502,2,New York,Wayne,36,117
2032,361190129002,1,36,119,012900,2,New York,Westchester,36,119
2033,361190130005,1,36,119,013000,5,New York,Westchester,36,119
2034,361190140001,1,36,119,014000,1,New York,Westchester,36,119
2035,361219708002,1,36,121,970800,2,New York,Wyoming,36,121
2036,361231503013,1,36,123,150301,3,New York,Yates,36,123
2037,370010206011,1,37,001,020601,1,North Carolina,Alamance,37,001
2038,370010212011,1,37,001,021201,1,North Carolina,Alamance,37,001
2039,370010212013,1,37,001,021201,3,North Carolina,Alamance,37,001
2040,370010213005,1,37,001,021300,5,North Carolina,Alamance,37,001
2041,370010216004,1,37,001,021600,4,North Carolina,Alamance,37,001
2042,370010218032,1,37,001,021803,2,North Carolina,Alamance,37,001
2043,370010219012,1,37,001,021901,2,North Carolina,Alamance,37,001
2044,370030404001,1,37,003,040400,1,North Carolina,Alexander,37,003
2045,370030405003,1,37,003,040500,3,North Carolina,Alexander,37,003
2046,370030406003,1,37,003,040600,3,North Carolina,Alexander,37,003
2047,370079201001,1,37,007,920100,1,North Carolina,Anson,37,007
2048,370079202001,1,37,007,920200,1,North Carolina,Anson,37,007
2049,370079204001,1,37,007,920400,1,North Carolina,Anson,37,007
2050,370079204002,2,37,007,920400,2,North Carolina,Anson,37,007
2051,370079204003,1,37,007,920400,3,North Carolina,Anson,37,007
2052,370079206002,1,37,007,920600,2,North Carolina,Anson,37,007
2053,370139301013,1,37,013,930101,3,North Carolina,Beaufort,37,013
2054,370139304001,1,37,013,930400,1,North Carolina,Beaufort,37,013
2055,370139306002,3,37,013,930600,2,North Carolina,Beaufort,37,013
2056,370139310011,1,37,013,931001,1,North Carolina,Beaufort,37,013
2057,370139310012,1,37,013,931001,2,North Carolina,Beaufort,37,013
2058,370139310021,2,37,013,931002,1,North Carolina,Beaufort,37,013
2059,370139310022,1,37,013,931002,2,North Carolina,Beaufort,37,013
2060,370159603001,1,37,015,960300,1,North Carolina,Bertie,37,015
2061,370159603002,2,37,015,960300,2,North Carolina,Bertie,37,015
2062,370159604021,2,37,015,960402,1,North Carolina,Bertie,37,015
2063,370179501011,2,37,017,950101,1,North Carolina,Bladen,37,017
2064,370179501012,1,37,017,950101,2,North Carolina,Bladen,37,017
2065,370179502002,3,37,017,950200,2,North Carolina,Bladen,37,017
2066,370179503023,1,37,017,950302,3,North Carolina,Bladen,37,017
2067,370179505012,1,37,017,950501,2,North Carolina,Bladen,37,017
2068,370179505021,1,37,017,950502,1,North Carolina,Bladen,37,017
2069,370179505022,2,37,017,950502,2,North Carolina,Bladen,37,017
2070,370179506011,1,37,017,950601,1,North Carolina,Bladen,37,017
2071,370179506013,1,37,017,950601,3,North Carolina,Bladen,37,017
2072,370179506014,1,37,017,950601,4,North Carolina,Bladen,37,017
2073,370190201022,2,37,019,020102,2,North Carolina,Brunswick,37,019
2074,370210021011,1,37,021,002101,1,North Carolina,Buncombe,37,021
2075,370210026044,1,37,021,002604,4,North Carolina,Buncombe,37,021
2076,370230211001,1,37,023,021100,1,North Carolina,Burke,37,023
2077,370230211003,1,37,023,021100,3,North Carolina,Burke,37,023
2078,370230212023,1,37,023,021202,3,North Carolina,Burke,37,023
2079,370250412021,1,37,025,041202,1,North Carolina,Cabarrus,37,025
2080,370250416032,1,37,025,041603,2,North Carolina,Cabarrus,37,025
2081,370250416041,1,37,025,041604,1,North Carolina,Cabarrus,37,025
2082,370250417012,1,37,025,041701,2,North Carolina,Cabarrus,37,025
2083,370270308012,1,37,027,030801,2,North Carolina,Caldwell,37,027
2084,370299501021,1,37,029,950102,1,North Carolina,Camden,37,029
2085,370299501023,2,37,029,950102,3,North Carolina,Camden,37,029
2086,370339302001,2,37,033,930200,1,North Carolina,Caswell,37,033
2087,370339302002,1,37,033,930200,2,North Carolina,Caswell,37,033
2088,370339303001,1,37,033,930300,1,North Carolina,Caswell,37,033
2089,370339304001,1,37,033,930400,1,North Carolina,Caswell,37,033
2090,370350101023,1,37,035,010102,3,North Carolina,Catawba,37,035
2091,370350102012,1,37,035,010201,2,North Carolina,Catawba,37,035
2092,370350102032,2,37,035,010203,2,North Carolina,Catawba,37,035
2093,370350113002,1,37,035,011300,2,North Carolina,Catawba,37,035
2094,370350113003,1,37,035,011300,3,North Carolina,Catawba,37,035
2095,370350114012,1,37,035,011401,2,North Carolina,Catawba,37,035
2096,370350116011,1,37,035,011601,1,North Carolina,Catawba,37,035
2097,370350116012,1,37,035,011601,2,North Carolina,Catawba,37,035
2098,370350117021,1,37,035,011702,1,North Carolina,Catawba,37,035
2099,370350117022,2,37,035,011702,2,North Carolina,Catawba,37,035
2100,370350118024,1,37,035,011802,4,North Carolina,Catawba,37,035
2101,370370201031,1,37,037,020103,1,North Carolina,Chatham,37,037
2102,370370201033,1,37,037,020103,3,North Carolina,Chatham,37,037
2103,370370203001,1,37,037,020300,1,North Carolina,Chatham,37,037
2104,370370203003,1,37,037,020300,3,North Carolina,Chatham,37,037
2105,370370204023,1,37,037,020402,3,North Carolina,Chatham,37,037
2106,370370205001,1,37,037,020500,1,North Carolina,Chatham,37,037
2107,370370207024,3,37,037,020702,4,North Carolina,Chatham,37,037
2108,370370208032,1,37,037,020803,2,North Carolina,Chatham,37,037
2109,370399305011,1,37,039,930501,1,North Carolina,Cherokee,37,039
2110,370399306042,1,37,039,930604,2,North Carolina,Cherokee,37,039
2111,370399306052,1,37,039,930605,2,North Carolina,Cherokee,37,039
2112,370419301022,1,37,041,930102,2,North Carolina,Chowan,37,041
2113,370419302011,2,37,041,930201,1,North Carolina,Chowan,37,041
2114,370459501012,1,37,045,950101,2,North Carolina,Cleveland,37,045
2115,370459503011,1,37,045,950301,1,North Carolina,Cleveland,37,045
2116,370459506011,1,37,045,950601,1,North Carolina,Cleveland,37,045
2117,370459506013,2,37,045,950601,3,North Carolina,Cleveland,37,045
2118,370459506031,2,37,045,950603,1,North Carolina,Cleveland,37,045
2119,370459506032,1,37,045,950603,2,North Carolina,Cleveland,37,045
2120,370459506041,1,37,045,950604,1,North Carolina,Cleveland,37,045
2121,370459507022,2,37,045,950702,2,North Carolina,Cleveland,37,045
2122,370459512001,1,37,045,951200,1,North Carolina,Cleveland,37,045
2123,370459513001,1,37,045,951300,1,North Carolina,Cleveland,37,045
2124,370459513002,1,37,045,951300,2,North Carolina,Cleveland,37,045
2125,370459514001,1,37,045,951400,1,North Carolina,Cleveland,37,045
2126,370459514005,1,37,045,951400,5,North Carolina,Cleveland,37,045
2127,370459515021,1,37,045,951502,1,North Carolina,Cleveland,37,045
2128,370459515031,1,37,045,951503,1,North Carolina,Cleveland,37,045
2129,370459516012,2,37,045,951601,2,North Carolina,Cleveland,37,045
2130,370459516021,1,37,045,951602,1,North Carolina,Cleveland,37,045
2131,370479301001,2,37,047,930100,1,North Carolina,Columbus,37,047
2132,370479301003,1,37,047,930100,3,North Carolina,Columbus,37,047
2133,370479303001,1,37,047,930300,1,North Carolina,Columbus,37,047
2134,370479304001,1,37,047,930400,1,North Carolina,Columbus,37,047
2135,370479306002,2,37,047,930600,2,North Carolina,Columbus,37,047
2136,370479307003,1,37,047,930700,3,North Carolina,Columbus,37,047
2137,370479307005,2,37,047,930700,5,North Carolina,Columbus,37,047
2138,370479309001,2,37,047,930900,1,North Carolina,Columbus,37,047
2139,370479309003,1,37,047,930900,3,North Carolina,Columbus,37,047
2140,370479310003,1,37,047,931000,3,North Carolina,Columbus,37,047
2141,370479312014,1,37,047,931201,4,North Carolina,Columbus,37,047
2142,370499601022,1,37,049,960102,2,North Carolina,Craven,37,049
2143,370499601023,1,37,049,960102,3,North Carolina,Craven,37,049
2144,370499604042,1,37,049,960404,2,North Carolina,Craven,37,049
2145,370499605012,1,37,049,960501,2,North Carolina,Craven,37,049
2146,370499605022,4,37,049,960502,2,North Carolina,Craven,37,049
2147,370510014011,2,37,051,001401,1,North Carolina,Cumberland,37,051
2148,370510014012,1,37,051,001401,2,North Carolina,Cumberland,37,051
2149,370510026001,4,37,051,002600,1,North Carolina,Cumberland,37,051
2150,370510027012,1,37,051,002701,2,North Carolina,Cumberland,37,051
2151,370510030033,4,37,051,003003,3,North Carolina,Cumberland,37,051
2152,370510030043,1,37,051,003004,3,North Carolina,Cumberland,37,051
2153,370510031062,1,37,051,003106,2,North Carolina,Cumberland,37,051
2154,370531102011,2,37,053,110201,1,North Carolina,Currituck,37,053
2155,370531103021,1,37,053,110302,1,North Carolina,Currituck,37,053
2156,370531104041,1,37,053,110404,1,North Carolina,Currituck,37,053
2157,370590803021,1,37,059,080302,1,North Carolina,Davie,37,059
2158,370590804001,1,37,059,080400,1,North Carolina,Davie,37,059
2159,370590804002,1,37,059,080400,2,North Carolina,Davie,37,059
2160,370590805003,1,37,059,080500,3,North Carolina,Davie,37,059
2161,370590807011,2,37,059,080701,1,North Carolina,Davie,37,059
2162,370610901011,1,37,061,090101,1,North Carolina,Duplin,37,061
2163,370610901021,1,37,061,090102,1,North Carolina,Duplin,37,061
2164,370610901023,1,37,061,090102,3,North Carolina,Duplin,37,061
2165,370610902012,1,37,061,090201,2,North Carolina,Duplin,37,061
2166,370610902021,1,37,061,090202,1,North Carolina,Duplin,37,061
2167,370610903011,1,37,061,090301,1,North Carolina,Duplin,37,061
2168,370610903012,1,37,061,090301,2,North Carolina,Duplin,37,061
2169,370610903021,1,37,061,090302,1,North Carolina,Duplin,37,061
2170,370610903023,3,37,061,090302,3,North Carolina,Duplin,37,061
2171,370610904012,2,37,061,090401,2,North Carolina,Duplin,37,061
2172,370610904022,2,37,061,090402,2,North Carolina,Duplin,37,061
2173,370610905034,1,37,061,090503,4,North Carolina,Duplin,37,061
2174,370610905041,1,37,061,090504,1,North Carolina,Duplin,37,061
2175,370610905042,1,37,061,090504,2,North Carolina,Duplin,37,061
2176,370610905051,1,37,061,090505,1,North Carolina,Duplin,37,061
2177,370610905053,4,37,061,090505,3,North Carolina,Duplin,37,061
2178,370610905061,1,37,061,090506,1,North Carolina,Duplin,37,061
2179,370610907052,3,37,061,090705,2,North Carolina,Duplin,37,061
2180,370610907061,2,37,061,090706,1,North Carolina,Duplin,37,061
2181,370610908041,3,37,061,090804,1,North Carolina,Duplin,37,061
2182,370630018017,1,37,063,001801,7,North Carolina,Durham,37,063
2183,370630018022,1,37,063,001802,2,North Carolina,Durham,37,063
2184,370630021006,1,37,063,002100,6,North Carolina,Durham,37,063
2185,370639801001,1,37,063,980100,1,North Carolina,Durham,37,063
2186,370650206002,1,37,065,020600,2,North Carolina,Edgecombe,37,065
2187,370650207002,1,37,065,020700,2,North Carolina,Edgecombe,37,065
2188,370650208002,1,37,065,020800,2,North Carolina,Edgecombe,37,065
2189,370650208003,2,37,065,020800,3,North Carolina,Edgecombe,37,065
2190,370650213002,2,37,065,021300,2,North Carolina,Edgecombe,37,065
2191,370650213003,1,37,065,021300,3,North Carolina,Edgecombe,37,065
2192,370670028072,1,37,067,002807,2,North Carolina,Forsyth,37,067
2193,370670038031,1,37,067,003803,1,North Carolina,Forsyth,37,067
2194,370690601003,1,37,069,060100,3,North Carolina,Franklin,37,069
2195,370690602001,1,37,069,060200,1,North Carolina,Franklin,37,069
2196,370690602002,3,37,069,060200,2,North Carolina,Franklin,37,069
2197,370690603011,1,37,069,060301,1,North Carolina,Franklin,37,069
2198,370690603021,1,37,069,060302,1,North Carolina,Franklin,37,069
2199,370690603022,2,37,069,060302,2,North Carolina,Franklin,37,069
2200,370690608012,2,37,069,060801,2,North Carolina,Franklin,37,069
2201,370710301061,1,37,071,030106,1,North Carolina,Gaston,37,071
2202,370710302092,1,37,071,030209,2,North Carolina,Gaston,37,071
2203,370710303022,1,37,071,030302,2,North Carolina,Gaston,37,071
2204,370710314021,1,37,071,031402,1,North Carolina,Gaston,37,071
2205,370710332021,1,37,071,033202,1,North Carolina,Gaston,37,071
2206,370739701001,1,37,073,970100,1,North Carolina,Gates,37,073
2207,370739701003,1,37,073,970100,3,North Carolina,Gates,37,073
2208,370739703003,1,37,073,970300,3,North Carolina,Gates,37,073
2209,370779701012,1,37,077,970101,2,North Carolina,Granville,37,077
2210,370779702001,1,37,077,970200,1,North Carolina,Granville,37,077
2211,370779702003,3,37,077,970200,3,North Carolina,Granville,37,077
2212,370779703003,2,37,077,970300,3,North Carolina,Granville,37,077
2213,370799503011,2,37,079,950301,1,North Carolina,Greene,37,079
2214,370799503012,1,37,079,950301,2,North Carolina,Greene,37,079
2215,370799503021,1,37,079,950302,1,North Carolina,Greene,37,079
2216,370810128031,1,37,081,012803,1,North Carolina,Guilford,37,081
2217,370810152011,1,37,081,015201,1,North Carolina,Guilford,37,081
2218,370810153013,1,37,081,015301,3,North Carolina,Guilford,37,081
2219,370810162011,1,37,081,016201,1,North Carolina,Guilford,37,081
2220,370810170002,2,37,081,017000,2,North Carolina,Guilford,37,081
2221,370810172003,1,37,081,017200,3,North Carolina,Guilford,37,081
2222,370839301003,2,37,083,930100,3,North Carolina,Halifax,37,083
2223,370839305041,2,37,083,930504,1,North Carolina,Halifax,37,083
2224,370839306003,1,37,083,930600,3,North Carolina,Halifax,37,083
2225,370839309024,1,37,083,930902,4,North Carolina,Halifax,37,083
2226,370839310001,3,37,083,931000,1,North Carolina,Halifax,37,083
2227,370839311022,2,37,083,931102,2,North Carolina,Halifax,37,083
2228,370850703004,1,37,085,070300,4,North Carolina,Harnett,37,085
2229,370850704012,1,37,085,070401,2,North Carolina,Harnett,37,085
2230,370850704022,1,37,085,070402,2,North Carolina,Harnett,37,085
2231,370850705002,1,37,085,070500,2,North Carolina,Harnett,37,085
2232,370850706002,1,37,085,070600,2,North Carolina,Harnett,37,085
2233,370850707002,1,37,085,070700,2,North Carolina,Harnett,37,085
2234,370850708022,1,37,085,070802,2,North Carolina,Harnett,37,085
2235,370850708023,1,37,085,070802,3,North Carolina,Harnett,37,085
2236,370850709041,1,37,085,070904,1,North Carolina,Harnett,37,085
2237,370850710041,1,37,085,071004,1,North Carolina,Harnett,37,085
2238,370879213012,1,37,087,921301,2,North Carolina,Haywood,37,087
2239,370899302021,2,37,089,930202,1,North Carolina,Henderson,37,089
2240,370919501022,1,37,091,950102,2,North Carolina,Hertford,37,091
2241,370919501024,4,37,091,950102,4,North Carolina,Hertford,37,091
2242,370919502012,3,37,091,950201,2,North Carolina,Hertford,37,091
2243,370919503001,1,37,091,950300,1,North Carolina,Hertford,37,091
2244,370919503002,3,37,091,950300,2,North Carolina,Hertford,37,091
2245,370919504011,2,37,091,950401,1,North Carolina,Hertford,37,091
2246,370939702021,1,37,093,970202,1,North Carolina,Hoke,37,093
2247,370939703005,1,37,093,970300,5,North Carolina,Hoke,37,093
2248,370939704021,1,37,093,970402,1,North Carolina,Hoke,37,093
