county,state,area mi2,Wind Capacity Intensity (MW / 1000 sq mile),Wind Project Intensity (Projects / 1000 sq mile),GDP_2017,GDP_2018,GDP_2019,GDP_2020,GDP_2021,GDP_2022,Solar MW 1000 sq mile,Solar Projects 1000 sq mile,No. of Private Schools,Median Income,Total Unemployment,Unemployment Rate,Hispanic/Latino,White,Black/African American,American Indian/Alaska Native,Asian,Native Hawaiian/Other Pacific Islander,Others,democrat_percentage_vote,republican_percentage_vote,green_percentage_vote,libertarian_percentage_vote,other_percentage_vote,18-24 Less than high school graduate,18-24 High school graduate,18-24 Some college or associate's degree,18-24 Bachelor's degree or higher,25+ Less than 9th grade,"25+ 9th to 12th grade, no diploma",25+ High school graduate,"25+ Some college, no degree",25+ Associate's degree,25+ Bachelor's degree,25+ Graduate or professional degree,25+ High school graduate or higher,25+ Bachelor's degree or higher
Sumter,Alabama,913.0255887390904,0.0,0.0,354.91,348.16,348.08,355.32,348.62,333.92,0.0,0.0,,27099,10124,8.2,0.01061158363710004,0.237910085054678,0.7253948967193196,0.0021061158363710002,0.008262454434993925,0.00024301336573511544,0.013122721749696234,0.7388332538547131,0.2540136703226832,,,0.00715307582260372,3.1,30.7,63.3,3.0,2.5,8.6,32.2,27.7,7.1,12.3,9.5,88.8,21.8
Talladega,Alabama,760.2860607963969,0.0,0.0,4170.06,4216.09,4202.85,4020.34,4134.05,4312.19,0.0,0.0,3.0,45400,66263,8.4,0.021655771829237117,0.6175607737160526,0.3206368915020268,0.0022398324994826473,0.004808336072258944,0.00032867107329364936,0.03116288694932379,0.3683930123657572,0.623475310545944,,,0.008131677088298797,15.4,39.9,40.5,4.3,4.5,12.3,34.9,23.9,7.8,9.8,6.8,83.2,16.6
Tallapoosa,Alabama,766.4535600090072,0.0,0.0,1720.35,1769.74,1852.25,1729.85,1835.11,1889.73,0.0,0.0,2.0,50652,33913,10.4,0.027692382174239305,0.6838856478903924,0.2509259035123817,0.0020333567330735156,0.0053738713659800055,0.0,0.029168986468495074,0.2791196226954409,0.7128293077985803,,,0.008051069505978753,16.7,49.8,31.0,2.5,5.1,13.0,32.1,22.6,9.0,11.4,6.7,81.9,18.2
Tuscaloosa,Alabama,1351.4724981966374,0.0,0.0,7568.35,7620.17,8071.95,7636.45,7699.53,7561.3,0.0,0.0,8.0,57508,189439,5.5,0.05416762099402738,0.5940908049824697,0.30294314558043656,0.0018499268838422101,0.014275269120315721,0.0004140312549551613,0.03110519917546116,0.41881071729583463,0.566883289712993,,,0.014305992991172425,5.2,29.7,55.5,9.6,2.5,6.8,29.4,21.4,9.0,18.2,12.7,90.6,30.9
Walker,Alabama,805.0679857087439,0.0,0.0,2490.76,2511.14,2280.97,2084.71,2080.38,2147.61,0.0,0.0,2.0,47442,52243,5.7,0.032934406660340976,0.8630589819717792,0.059517615010253745,0.002861865262771265,0.00433105812494261,3.060818462856968e-05,0.03591870466162652,0.15508501764517163,0.8341995508501765,,,0.010715431504651908,17.4,35.1,44.3,3.3,5.3,12.1,34.8,21.6,11.0,9.4,5.9,82.7,15.3
Washington,Alabama,1088.7571542822795,0.0,0.0,772.78,779.4,767.94,760.84,797.68,793.07,0.0,0.0,,44512,12747,6.3,0.008968027034052509,0.6672082141928776,0.21562256303613206,0.07161424486612945,0.0009097998440343125,0.00012997140629061605,0.033597608526124256,0.254393871113114,0.7395223073456512,,,0.00608382154123479,6.1,46.4,45.3,2.2,2.8,8.9,43.8,22.7,7.5,6.7,7.5,88.3,14.2
Wilcox,Alabama,907.279944349868,0.0,0.0,474.52,501.87,478.72,450.98,387.41,347.09,0.0,0.0,2.0,36385,8367,10.7,0.010566037735849057,0.27037735849056604,0.7004716981132075,0.0010377358490566038,0.0006603773584905661,0.0004716981132075472,0.014811320754716981,0.6857530069456209,0.3105200745383703,,,0.003726918516008809,40.1,28.7,29.5,1.6,5.7,16.6,40.4,20.5,5.2,7.8,3.8,77.7,11.6
Winston,Alabama,632.1373633307692,0.0,0.0,1138.93,1145.93,1235.62,1263.66,1281.78,1287.53,0.0,0.0,,46096,19441,4.4,0.03462192013593883,0.9175021240441801,0.005564995751911639,0.003525913338997451,0.002463891248937978,0.00038232795242141036,0.03542905692438403,0.08631690889755406,0.9034916696207019,,,0.010191421481744062,23.8,45.0,29.1,2.1,5.9,14.0,40.4,18.4,7.5,8.1,5.7,80.0,13.8
Apache,Arizona,11218.977373741702,0.0,0.0,235.36,238.21,213.91,207.88,209.01,198.88,0.0,0.0,3.0,34788,50731,9.5,0.05848139228427319,0.20888808106511564,0.0027869920176913404,0.7044576725587313,0.004650035594735009,0.00027264052346980504,0.019539237515336032,0.2207532506918382,0.1084385306493802,0.0,0.00414155199211494,0.0,17.5,38.1,42.6,1.8,7.0,9.0,32.5,28.6,9.2,8.2,5.6,84.0,13.8
Cochise,Arizona,6218.748418940403,0.0,0.0,737.3,738.05,754.71,801.97,784.49,780.71,0.022303523258403936,0.0008040203049172292,8.0,55077,101985,6.8,0.33970521415418464,0.5441022902102083,0.0348434000015943,0.0060742783805112915,0.020622254816775213,0.0033559989477628003,0.047613733289755836,0.13088029295302384,0.19609432734412052,0.0,0.0063587130361889635,0.0,18.7,35.1,44.4,1.9,4.6,6.5,25.1,25.6,11.4,16.6,10.0,88.9,26.7
Coconino,Arizona,18661.253566533574,5.31582723777473,0.05358696812272913,423.25,423.4,411.29,372.66,401.02,412.44,0.0,0.0,2.0,61888,119178,7.0,0.14968194567921655,0.5300032391230936,0.012246641994197146,0.2421968146325663,0.01779450176084245,0.0017505048207800084,0.043659244250556506,0.20334279579284492,0.12306656476325654,0.0,0.006923972777231867,0.0,5.1,25.4,61.8,7.7,3.3,5.3,21.0,22.2,8.6,23.3,16.3,91.5,39.6
Gila,Arizona,4795.841974025168,0.0,0.0,352.51,345.14,343.27,360.04,386.52,375.23,0.0,0.0,3.0,51406,44145,6.9,0.1742566451419132,0.6149008860189218,0.0044864093707763925,0.16246808830154677,0.00801546778795615,0.0008447214296440907,0.03358236972518396,0.1077651652085894,0.2214469910587328,0.0,0.004121177066011134,0.0,23.3,39.7,32.7,4.2,2.7,10.2,30.6,28.3,10.2,11.8,6.2,87.1,18.1
Graham,Arizona,4640.284084712423,0.0,0.0,209.07,214.05,225.2,256.39,293.15,269.12,0.0,0.0,1.0,57105,29531,6.0,0.2965769600083046,0.5293644408688657,0.011756157060182182,0.133470012716373,0.004385851088677238,0.00041522850543689824,0.022681857109490566,0.08967433588974102,0.2389463154384795,0.0,0.004712682005112816,0.0,21.2,35.1,35.5,8.2,4.3,11.1,30.4,29.1,11.1,9.0,5.0,84.6,14.0
Greenlee,Arizona,1848.2044651157812,0.0,0.0,760.68,713.55,706.21,835.0,1034.2,866.14,0.0,0.0,,67723,7232,3.0,0.4575969883927638,0.46491686709191676,0.00836557565617484,0.028756666318101014,0.007110739307748614,0.00010456969570218551,0.029174945100909757,0.10691994572591587,0.22008141112618723,0.0,0.006331976481230212,0.0,19.1,53.8,27.1,0.0,4.8,9.3,32.4,29.9,7.0,13.2,3.5,85.9,16.7
La Paz,Arizona,4513.400859195891,0.0,0.0,147.13,147.35,153.49,150.59,164.03,149.96,0.0072007785290735754,0.00022156241627918695,,39732,14269,10.7,0.25348795071570934,0.5472609772301745,0.006160536329045117,0.1421755148879628,0.006704113063960863,0.0024762940146161746,0.03841275593404602,,,,,,20.4,36.4,43.2,0.0,6.0,11.4,32.8,28.5,8.9,8.4,4.0,82.6,12.4
Maricopa,Arizona,9223.762853100114,0.0,0.0,25757.51,26937.84,28238.0,28561.98,31060.39,32333.92,0.14942925376022131,0.0032524687026094755,192.0,72944,3526945,4.8,0.30571071409827877,0.5333185690164702,0.05547680750527986,0.01546249260276055,0.044770264816647996,0.002166916106708459,0.04044548121417881,0.16774686224299018,0.16047641427934095,0.0,0.005110056811002199,0.0,13.5,35.1,39.4,12.0,4.9,5.9,22.1,23.1,9.0,21.9,13.1,89.2,35.0
Mohave,Arizona,13461.541587349047,26.742850933085002,0.14857139407269443,395.45,403.92,418.92,428.9,465.7,464.83,0.006225141411645897,0.00044571418221808334,3.0,49738,183139,7.5,0.16001537978215102,0.7510069537246737,0.009673320298030169,0.019004346664040852,0.012191290729461192,0.0017114696600974365,0.04406213807105647,0.07907861046356097,0.25010827887542836,0.0,0.004146443994344021,0.0,21.3,41.3,32.1,5.3,3.5,8.7,34.4,29.6,9.3,8.9,5.5,87.8,14.4
Navajo,Arizona,9959.70318568596,12.861829073792554,0.20080919709277992,291.32,305.06,283.64,277.12,282.88,281.54,0.005552374299615365,0.00010040459854638997,7.0,46126,82333,9.7,0.10201748549903014,0.4196707178800004,0.006315769746151035,0.4364065706494748,0.00513507688559461,0.0006371993215701341,0.02827103460554551,0.15056567568785778,0.17808642571522398,0.0,0.004681231930251576,0.0,27.9,44.9,22.6,4.7,5.0,9.4,29.9,28.6,9.9,10.1,7.2,85.6,17.3
Pima,Arizona,9188.404579579386,0.0,0.0,4606.96,4776.82,4906.79,4895.09,5122.28,5219.59,0.03034259077137443,0.002394322083824381,52.0,59215,855402,5.9,0.3572706632816865,0.5145208173404522,0.03474492372773336,0.022684733950335097,0.028601740600498547,0.0018563721868102695,0.03801202377153109,0.1953514976706886,0.1330766062576584,0.0,0.004905229404986321,0.0,14.3,32.4,43.1,10.2,4.2,6.3,21.5,24.2,8.8,20.0,15.0,89.5,35.0
Pinal,Arizona,5374.648030409289,0.0,0.0,1579.05,1663.77,1700.41,1738.83,1832.59,1857.26,0.05916666509151553,0.001488469562050705,5.0,65488,348601,6.4,0.28578247864855716,0.5643694269912337,0.04870386395274465,0.04034199932277362,0.014790812295421197,0.0025419504119793823,0.04096279017269273,0.13534514760633026,0.19295865004451077,0.0,0.005029535682492314,0.0,20.8,41.8,31.5,5.8,4.4,7.1,30.7,26.2,10.1,14.4,7.0,88.5,21.4
Santa Cruz,Arizona,1238.2445632591753,0.0,0.0,1492.72,1582.01,1545.87,1562.29,1626.09,1633.37,0.004845569427906422,0.0008075949046510704,5.0,45089,36907,9.8,0.831399861545239,0.14934233988546014,0.002391491325599446,0.001636283538568042,0.005685036396819736,0.0002727139230946737,0.008454131615934883,,,,,,17.4,44.3,32.9,5.4,10.0,12.0,25.4,20.0,9.1,14.0,9.5,78.0,23.5
Yavapai,Arizona,8128.515145401778,0.0,0.0,889.34,903.72,908.95,916.62,994.89,995.52,0.005868230438985333,0.0004920947957220404,13.0,56170,205150,4.9,0.14559140422253175,0.7759907539509502,0.005990457603224263,0.01405111574918822,0.011862376116066704,0.0011388219754539413,0.043537714481666656,0.11544396422312371,0.21302043694709574,0.0,0.004868932163113882,0.0,19.3,34.0,42.3,4.5,2.1,5.7,25.4,28.6,9.4,17.0,11.7,92.1,28.7
Yuma,Arizona,5519.116980748554,0.0,0.0,1366.78,1362.94,1403.8,1361.84,1387.7,1474.43,0.07671517046601439,0.0009059420225084364,6.0,52563,158869,8.3,0.6376415654229673,0.29979743085427285,0.017088399605652317,0.009260303804670371,0.01138409170055081,0.0010545367150445603,0.022508227838788312,0.15364214402579623,0.1742676836336057,0.0,0.005423505673931398,0.0,14.7,34.6,46.1,4.6,12.4,11.4,26.4,24.8,8.5,10.7,5.7,76.2,16.4
Arkansas,Arkansas,1033.7140779297515,0.0,0.0,949.76,990.69,995.25,1016.27,1118.05,1002.55,0.07835822470583065,0.0009673854901954401,4.0,55022,13456,6.5,0.03708671059536999,0.6749664703481253,0.24129686862207708,0.0019826228934631757,0.00548136917604525,0.0005248119423873112,0.035453962330165026,0.07223458359821996,0.17101080737444374,0.0006357279084551812,0.001827717736808646,0.004291163382072473,16.8,33.8,46.8,2.6,4.3,9.7,42.5,15.3,12.4,10.4,5.4,86.0,15.8
Ashley,Arkansas,940.5481396263558,0.0,0.0,842.5,881.16,832.35,781.88,770.04,774.41,0.0,0.0,,42683,15261,6.0,0.05844087713776099,0.6654600776413807,0.24362606232294617,0.0013115098100933795,0.002150876088553142,0.0003147623544224111,0.027069562480327353,0.0670262427453949,0.17499369164774162,0.0002838758516275549,0.0007885440322987636,0.006907645722937169,22.3,38.2,35.6,4.0,5.6,8.6,48.4,19.8,6.1,8.2,3.3,85.9,11.6
Baxter,Arkansas,586.7998851855518,0.0,0.0,2368.65,2577.12,2697.84,2634.7,2713.54,2775.33,0.0,0.0,,43530,35398,5.1,0.0254161962188003,0.9140461719557018,0.002114012539938021,0.005236985610301006,0.005621351526653374,0.0002162058279482067,0.0466524130972686,0.05516018470033798,0.18846098919407817,0.0005117341838434807,0.002177845480078069,0.003689246441662303,17.6,46.0,35.1,1.3,2.4,8.0,35.2,24.6,11.7,12.5,5.6,89.6,18.2
Benton,Arkansas,884.0454731250977,0.0,0.0,16594.2,17155.49,17717.49,18640.96,20349.34,21124.49,0.0,0.0,14.0,76887,221207,2.9,0.17774932913168714,0.6744240028417384,0.015907404346312246,0.013361094209958043,0.047838274136312,0.009137173666088705,0.05938107782072429,0.08808334445259858,0.1542068350123424,0.0005775068383481219,0.0041113483221028755,0.003020965374608046,12.6,39.0,37.0,11.4,4.8,5.0,28.8,18.9,7.0,22.9,12.6,90.1,35.5
Boone,Arkansas,602.0417414107322,0.0,0.0,2145.09,2175.35,2167.99,2157.49,2326.94,2346.17,0.0,0.0,2.0,48625,29957,4.4,0.026034837984641318,0.9031386294918792,0.002568699328392155,0.007090680437749177,0.006234447328285125,0.0007224466861102935,0.052578064378026916,0.044758677106462544,0.19942736940516537,0.0008034357835690079,0.0022350122706556036,0.0027755054341474816,15.6,45.1,33.5,5.7,3.1,6.3,34.9,28.0,11.1,11.0,5.6,90.6,16.6
Bradley,Arkansas,652.8898399915311,0.0,0.0,505.59,532.04,508.72,501.73,522.41,512.05,0.0,0.0,1.0,41972,8159,5.6,0.14935988620199148,0.5412991939307729,0.2770033191085823,0.002750118539592224,0.0025604551920341396,0.0,0.025509720246562353,0.08305966064586755,0.15975643130815545,0.0002736726874657909,0.002257799671592775,0.004652435686918446,37.8,36.8,14.0,11.3,5.1,9.1,47.1,20.0,6.2,8.7,3.8,85.8,12.5
Calhoun,Arkansas,632.4306820647287,0.0,0.0,534.4,531.15,506.5,540.83,585.84,537.4,0.018974411489371432,0.0015812009574476195,,55904,4019,9.1,0.02679890272209327,0.7383414222409791,0.19265667862418231,0.0006330449461911796,0.0010550749103186326,0.0018991348385735388,0.03840472673559823,0.05488084326306141,0.18744271310724106,0.0009165902841429881,0.0018331805682859762,0.004926672777268561,4.8,45.3,41.8,8.1,2.3,12.4,45.4,18.6,8.8,7.7,4.9,85.3,12.5
Carroll,Arkansas,638.5537975693678,0.0,0.0,1304.1,1327.0,1315.59,1268.23,1421.7,1515.99,0.0,0.0,2.0,53366,23028,3.1,0.15237084217975938,0.7492922859164898,0.003113941967445152,0.008952583156404813,0.019957537154989383,0.015286624203821656,0.0491861288039632,0.0852547257777401,0.15732813427142495,0.0010172077646859372,0.0021191828430957025,0.004280749343053319,26.8,46.5,19.4,7.2,8.3,5.9,35.9,20.6,7.9,14.5,6.9,85.8,21.4
Chicot,Arkansas,690.980799059428,0.0,0.0,388.88,381.98,382.59,391.81,433.45,354.84,0.1447218217005759,0.001447218217005759,,33770,8236,10.9,0.05691614420062696,0.3807797805642633,0.5277233542319749,0.0025470219435736676,0.0037225705329153604,0.0008816614420062696,0.026155956112852662,0.1377041189373629,0.10675115768949549,0.0003046551303923958,0.0010358274433341457,0.0042042407994150625,9.2,58.7,29.5,2.6,5.8,14.5,37.9,19.4,4.8,12.6,5.0,79.6,17.6
Clark,Arkansas,882.8799050657695,0.0,0.0,881.87,912.65,892.61,878.78,882.22,851.59,0.0,0.0,,45351,17770,4.1,0.050918586216543875,0.6571388603935466,0.23631446423575492,0.003543784388697193,0.006994311293481302,0.0007460598713046722,0.042665298890235945,0.10238237045860632,0.13746277546158428,0.0014294222751637879,0.0023525908278737343,0.006372840976771888,3.1,22.5,67.7,6.7,3.3,7.0,31.2,26.3,5.8,17.4,9.1,89.7,26.4
Clay,Arkansas,641.7696461384427,0.0,0.0,535.61,529.16,501.74,516.89,584.54,544.51,0.0,0.0,,39817,11874,5.6,0.022471137987905444,0.9327927432655305,0.002748763056624519,0.0030236393622869707,0.0009620670698185816,0.00034359538207806486,0.03594007696536558,0.046401697858383176,0.1970866293652325,0.0005305807447424271,0.002556434497395331,0.003424657534246575,23.0,45.7,24.7,6.6,5.9,9.8,41.1,19.3,8.5,8.7,6.7,84.3,15.4
Cleburne,Arkansas,591.9056695437885,0.0,0.0,1056.2,1028.21,1067.21,1023.43,1066.62,1052.32,0.0,0.0,,48400,20860,6.0,0.025575654566792116,0.9205616931730808,0.002266197240095504,0.004532394480191008,0.0038849095544494353,0.00044514588644733116,0.041519970863178345,0.039195583596214514,0.20362776025236592,0.0001971608832807571,0.0020701892744479497,0.004909305993690852,19.9,49.9,28.7,1.4,4.4,7.7,39.4,22.1,9.2,11.4,5.8,87.9,17.2
Cleveland,Arkansas,598.7489473481401,0.0,0.0,220.96,247.42,197.09,193.16,211.65,252.98,0.0,0.0,,48183,6167,0.8,0.024105960264900663,0.851523178807947,0.08940397350993377,0.002781456953642384,0.0009271523178807947,0.00013245033112582781,0.028476821192052977,0.045208333333333336,0.19909722222222223,0.0005555555555555556,0.001875,0.003263888888888889,11.4,42.0,43.7,2.9,0.9,7.2,43.8,27.1,5.1,10.1,5.8,91.9,15.9
Columbia,Arkansas,766.8698447361364,0.0,0.0,1130.35,1188.02,1157.16,1136.45,1240.94,1280.32,0.0,0.0,1.0,41115,18448,3.2,0.033902021841147316,0.580500855225648,0.34358142186746193,0.003113898513223104,0.007148809262751634,0.0,0.030568834700232445,0.08165041782729805,0.15958681522748375,0.002060120705663881,0.001537836583101207,0.005164809656453111,3.9,32.4,54.3,9.4,3.5,8.2,41.5,21.2,6.6,13.3,5.7,88.3,19.0
Conway,Arkansas,566.694609566995,0.0,0.0,1229.02,1215.8,1185.89,1191.31,1302.85,1316.87,0.0,0.0,2.0,45812,16542,7.1,0.04277093893314023,0.7795317402848178,0.1057204923968139,0.006565290852039585,0.004296403572290611,0.00038619357953174026,0.058604875693941585,0.07527345998848589,0.16390328151986183,0.0005181347150259067,0.0022452504317789293,0.008059873344847437,7.9,49.0,34.6,8.4,3.8,7.0,43.2,17.7,9.2,14.1,5.0,89.2,19.1
Craighead,Arkansas,712.6943378577329,0.0,0.0,6339.08,6551.62,6784.07,6844.03,7468.57,7360.28,0.0,0.0,3.0,51788,86323,5.9,0.06047774451366975,0.7114653289101059,0.16480117952729006,0.002427380856056315,0.015139664302217908,0.00048547617121126303,0.04380972930208305,0.07738698034327854,0.16591363506530601,0.0007854898600399886,0.0028563267637817767,0.0030575679675936746,8.5,26.0,51.1,14.4,4.4,5.4,33.1,21.1,7.8,17.3,10.9,90.2,28.2
Crawford,Arkansas,603.0641198714125,0.0,0.0,2811.47,2823.33,2808.0,2796.32,2872.96,2901.77,0.0,0.0,,52057,47526,5.3,0.07594831456937123,0.7920276719937472,0.01425174197196215,0.02271631217467946,0.015615385894600303,0.0004490047062345135,0.07631417025593268,0.05146112656178656,0.19309078078950645,0.0003632061765804657,0.0028433854966585033,0.002241500975468017,18.1,45.7,30.4,5.8,4.2,10.3,34.4,22.3,8.4,14.5,5.8,85.5,20.3
Crittenden,Arkansas,636.3652886515627,0.0,0.0,2754.42,2777.06,2808.56,2739.24,2735.28,2626.74,0.0,0.0,2.0,46452,36397,10.4,0.029649315864875528,0.3934140315179702,0.5357639681913502,0.0023877250171293316,0.006685630047962129,0.00035296804601042296,0.030625168697963168,0.1300482678560518,0.11200892038858679,0.0004429645017413087,0.0017107594550009166,0.005789087798619173,13.5,44.9,36.1,5.5,4.7,9.7,36.3,23.3,8.3,12.5,5.2,85.6,17.6
Cross,Arkansas,622.2663618121663,0.0,0.0,736.58,690.1,696.07,719.85,726.52,673.53,0.0,0.0,,45247,13299,8.1,0.02091130517435989,0.716865680508525,0.21689538406701123,0.002257470444959306,0.0060595259312065585,0.0002970355848630666,0.0343373136101705,0.06381446269086719,0.17811869778161912,0.0002881014116969173,0.001728608470181504,0.006050129645635264,11.8,50.7,32.9,4.6,5.9,10.7,42.7,17.4,7.3,10.7,5.4,83.5,16.1
Dallas,Arkansas,667.9802850187232,0.0,0.0,345.62,340.89,328.54,364.17,377.26,356.64,0.0,0.0,,34337,5348,6.0,0.031008947855600124,0.5283863005245295,0.3983338475779081,0.0021598272138228943,0.0010799136069114472,0.0,0.03471150879358223,0.09088335220838052,0.14845224613061533,0.00028312570781426955,0.0013212533031332577,0.009060022650056626,14.0,63.7,19.3,3.1,3.8,7.7,48.4,20.7,6.3,8.7,4.3,88.4,13.0
Desha,Arkansas,819.2687626293771,0.0,0.0,639.13,628.63,647.82,671.14,699.33,630.22,0.0,0.0,1.0,33295,8742,5.2,0.06783677051338306,0.415269855199649,0.47257569109258446,0.0031592803861342695,0.005353225098727512,0.0,0.03255813953488372,0.12103746397694524,0.11533381364073007,0.0006003842459173872,0.001080691642651297,0.011947646493756004,13.2,40.3,40.8,5.7,9.7,11.3,43.7,19.7,2.5,8.3,4.8,79.0,13.1
Drew,Arkansas,835.7340000386744,0.0,0.0,732.02,730.46,718.1,700.42,727.59,718.69,0.0,0.0,,42891,13880,3.2,0.03780979827089337,0.642536023054755,0.277521613832853,0.003919308357348703,0.005763688760806916,0.0005187319884726225,0.029279538904899136,0.08779675738274464,0.15738998262883613,0.000759988419224088,0.0009771279675738274,0.0030761436016213087,11.7,20.1,60.8,7.3,3.2,9.5,36.0,19.9,6.4,17.0,8.0,87.4,25.0
Faulkner,Arkansas,663.9651928693282,0.0,0.0,5683.52,5860.01,5885.48,5903.82,6084.9,6245.13,0.0,0.0,4.0,54845,99496,3.3,0.05498064745987789,0.7495910864953279,0.11558081912257688,0.004550680982687978,0.0118301510955643,0.0004939351244554567,0.060754020308021184,0.08427188211949732,0.15810336591460278,0.0007303226280590872,0.0038583082237083855,0.003036121114132432,4.9,20.6,59.9,14.7,3.0,4.0,29.7,22.7,8.2,20.2,12.3,93.0,32.5
Franklin,Arkansas,619.699375184098,0.0,0.0,662.09,684.11,671.67,693.54,676.47,726.35,0.0,0.0,,42128,13845,5.1,0.028718488623735158,0.8891033514651693,0.004562203895420249,0.011639468912674738,0.009475346552026672,0.0005848979353102883,0.05451248757091887,0.04558844157665872,0.19908121756207042,0.0003156122878384065,0.0023495581427970262,0.002665170430635433,21.1,45.1,24.2,9.6,4.6,9.2,42.6,21.8,9.6,8.7,3.6,86.2,12.3
Fulton,Arkansas,620.2987099692717,0.0,0.0,279.41,292.73,296.29,297.6,315.7,323.75,0.0,0.0,,36950,9987,1.7,0.012753623188405797,0.9276190476190476,0.0022360248447204968,0.00546583850931677,0.002898550724637681,0.0,0.04803312629399586,0.05054698183238914,0.19344598554405157,0.0001953506544246923,0.001855831217034577,0.00395585075210002,12.5,64.1,20.9,2.5,4.9,8.3,38.2,27.2,7.2,9.5,4.9,86.9,14.4
Garland,Arkansas,734.7028968682483,0.0,0.0,4488.16,4599.32,4672.51,4622.76,4748.62,4762.39,0.0013610944019175773,0.0013610944019175773,5.0,49985,82799,5.7,0.0703433819125574,0.7710021960471152,0.08019564783389899,0.006218806148931923,0.009582751048113396,0.0007087242962667199,0.05861449391096027,0.07944184257562388,0.16442114074979072,0.0005769361297766918,0.002239869680309509,0.0033202108644991967,12.1,47.4,32.5,8.0,2.5,6.9,31.2,24.4,9.8,15.8,9.4,90.6,25.2
Grant,Arkansas,632.9482343027588,0.0,0.0,643.26,640.12,665.35,641.84,665.83,640.37,0.0,0.0,,62479,14534,3.3,0.02450161487916249,0.9002116048557746,0.02489141329769462,0.0038979841853213053,0.004232097115491703,5.568548836173293e-05,0.04026060808553291,0.03865853658536585,0.2071341463414634,0.00024390243902439024,0.0017073170731707317,0.0022560975609756096,10.5,55.4,29.0,5.1,2.2,5.1,42.6,23.5,7.7,13.7,5.1,92.6,18.8
Greene,Arkansas,579.1983011050175,0.0,0.0,2402.88,2411.12,2559.05,2502.21,2716.07,2740.52,0.0,0.0,2.0,51367,36327,7.5,0.03489592443589295,0.8857136610110198,0.020246632849396536,0.0030173167745320972,0.003957495189784852,0.006275144306454434,0.04449449011719433,0.04748447204968944,0.1967391304347826,0.0005124223602484472,0.002919254658385093,0.00234472049689441,15.4,43.5,30.9,10.3,3.5,8.6,44.4,20.3,6.6,10.6,6.0,87.9,16.6
Hempstead,Arkansas,741.2014059934671,0.0,0.0,1345.74,1305.34,1242.56,1266.05,1286.94,1360.84,0.0,0.0,1.0,43592,15474,4.4,0.14717169200099675,0.526189882880638,0.2812858210814852,0.004036880139546474,0.004385746324445552,0.00024919013207077,0.03418888612010964,0.07805198598130841,0.16318633177570094,0.0008761682242990654,0.001131717289719626,0.006753796728971963,10.3,40.9,44.2,4.6,7.7,8.5,39.1,21.0,8.0,9.6,6.2,83.9,15.8
Hot Spring,Arkansas,622.0598645685383,0.0,0.0,1672.76,1653.52,1568.5,1584.31,1663.57,1849.53,0.0,0.0,2.0,46724,27403,4.6,0.03828692493946731,0.7936138014527845,0.10441888619854721,0.004993946731234867,0.003450363196125908,0.00033292978208232445,0.05308716707021792,,,,,,16.1,35.0,42.3,6.7,2.6,8.9,39.3,25.3,8.4,10.1,5.4,88.5,15.5
